id	text	label
1416	বাংলাদেশের মানে আমাদের ব্যাটসম্যানরা আর কত দিন এইভাবে আলসেমিতে বলিদান করবে দেশের ক্রিকেট কে?	Negative
1417	দ্রুত তাকে জাতীয়দলে সুযোগ দিয়ে ক্যারিয়ার ধংস্ব করে দিতে হবে।	Negative
1418	হায়রে মন, তবুও একটা মিরাকলের আশায় আছি।	Negative
1419	বিপিএলের সৌজন্যে চাইল্ডহুড মেমোরিজ ফিরে আসল..	Neutral
1420	টেস্টে খুব বিপদজনক বোলিং পিচ করেছিল ৩টার মধ্যে আফ্রিকার কারো ১০০ নাই কোহলি দেখিয়ে দিয়েছে আমার জন্য বোলিং পিচ ১০০ করাও অসম্ভব না।	Neutral
1421	এক কাজ কর তুই আর তর বাপ মিলে নাম তাহলে আরো ভালো হইবে	Negative
1422	সত্য মানে ১০০% সত্য।	Neutral
1423	শালা কোচ,নির্বাচক,ডিরেক্টর সহ বিসিবি এর সব গুরুত্বপূর্ণ পদে এই অযোগ্য সুজন।দেশে কি আর কোন মানুষ নাই।	Negative
1424	হুম ভাই, পীরবাবার কারিশমা ১৬ কোটি জনতা বুঝে, খালি বিসিবি বস বুঝলো না!.	Negative
1425	টেস্টে সিনিয়র খেলাওয়ারে বিকল্প নেই	Neutral
1426	সাকিব নেই বলে	Negative
1427	সাবধান থাকতে হবে পরের ম্যাচ শ্রীলংকার বিপক্ষে।	Negative
1428	চাটুকার কয়েকজন নির্বাচক ও তোষামোদকারী ব্যাক্তির জন্য এই খেলায় কিছু মেধাবী প্লেয়ার সুযোগ থেকে বঞ্চিত হয়।	Negative
1429	একটা ভালো খেলোয়ার দশ বারো ইনিংসে চেনা যায়না তাইলে সাব্বির অনেক আগে বাত যাওয়ার কথা??	Negative
1430	বাংলাদেশের জাতীয় দলের সবাই ভালোই খেলে	Positive
1431	আমাদের প্লেয়ার দের জন্য,দুধ-ভাত রেডি কর।।	Negative
1432	টেস্ট ক্রিকেট যেমন রাজকীয় তেমনি খুব নিষ্ঠুর।	Neutral
1433	আমি ওয়াসরুমে গিয়ে মোবাইলে সেক্স ভিডু দেখে মাল আউটের আগেই বাংলাদেশ টিম অল আউট__ - মাল আউটের আগে অল আউ	Negative
1434	বালের খ্যালা খ্যালছে	Negative
1435	লিটন দাস এর হার না মানা 94 রানের লড়াই।	Positive
1436	যত গর্জে তত বর্ষে না	Negative
1437	কান্ডগ্যান কম। ইন‌িংসের গ‌োড়াত‌েই তাম‌িম আউট।	Negative
1438	দ্বিতীয় ইনিংসে বাংলাদেশের খেলোয়ারদের ডায়াপার পরে ব্যাটিংয়ে নামা উচিত হ	Negative
1439	আজ ম্যাচে তাকে পেয়ে আমরা আনন্দিত	Negative
1440	সাত জন স্পিনার দিয়ে মাঠে বোতল টানানো যায় ম্যাচ জেতা যায় না	Negative
1441	মানসিক শক্তিতে পিছিয়ে বাংলাদেশ।	Negative
1442	বিদেশি কোচ নিয়ে প্রায় অনিহা হয়ে গেছিলো।	Negative
1443	সাকিব ছাড়া বাংলাদেশ দল সেটা আবার হয় নাকি।	Negative
1444	কয়দিন আগে তো জেতার জন্য গাড়ি বাড়ি বাল ছাল কতো কী দেওয়া হলো,	Negative
1445	ভারতকে সে একাই টানে ভারত টিমে এখন সবাই ওর দিকেই তাকিয়ে থাকে	Negative
1446	সে টেস্টকে T20 এর প্রস্তুতি হিসেবে মনে করে।	Negative
1447	লংগার ভার্সনে যারা ভাল করে তাদেরকে দলে না নিয়ে টি২০ খেলোয়ার দিয়ে টেষ্ট ম্যাচ খেলানো হলে রেজাল্ট খুব ভাল হবে	Negative
1448	মিরপুরের পিচে সাকিব ছাড়া জয় কল্পনাও করা যায় না	Negative
1449	তামিমের স্ট্রাইক রেট খুব বাজে ১০৮.০. সে খুবই ভাল ওপেনার।	Negative
1450	বাংলাদের দৌড় ঐ জিম্বাবুয়ের সাথেই জেতা	Negative
1451	হেড কুচ ক্লেদ মামুদ কে কুচ করা হোক ২০৩৯ বিশ্বকাপ পর্যন্ত।	Negative
1452	হাতুরা বলে বাংলাদেশের ক্রিকেট ধ্বংস করে দিচ্ছে!	Negative
1453	মোসাদ্দেক কিন্তু ভালো খেলে দল থেকে বাদ পরছে। চোখের সমস্যার কারনে	Negative
1454	"এই কেমন পিচ """"""! বল তো খেলতে কস্ট হয়ে যাচ্ছে"	Negative
1455	কিছু কমু না, কিছু লেখবোও না। শুধু দেখে যাবো.	Negative
1456	ভবিস্যাতের আফিফ আল হাসান...	Positive
1457	একটু ভালো খেললেই অহংকার এসে ভর করে আর তাই পতন এসে ভীর করে।	Negative
1458	এটাই তো সমস্যা এক দিনে হিরো করে দেওয়া তোমাদের কাজ	Negative
1459	জীবনে হয়তো ভালো করে ব্যাট ও ধরতে পারেনি, এরকম লোক, খেলা নিয়ে, যাচ্ছে তাই লিখে যাচ্ছে।	Negative
1460	দেখার অপেক্ষায় আছি বাংলার কালো বিড়াল এবং বিরাট কোহলির ব্যাটিং কোচ সাব্বির দেখবনে কি করে	Negative
1461	আগে বাংলাদেশের ব্যাটিংদেখি তারপরে তোরা লাফাইচ বাবা।	Negative
1462	রাজ্জাক কে নিলে ভালো হয়।	Positive
1463	পারবা তুমরা দোয়া করি | এই ম্যাচে না পারলে কি আগামিতে পারবা |	Positive
1464	পিরবাবা মাশরাফি হলে আজকে পাদ দিইয়ে মাঠ ছারত,বেস পাদের গন্দে শ্রীলনকা বেহুশ.. বাংলাদেশ জিতে জেত।	Negative
1465	এভাবে একসময় আমরা ক্রিকেট থেকে মুখ ফিরিয়ে নিভো.	Negative
1466	দাদা, কথা কিন্তু সত্য	Negative
1467	মোমিনুল, রাজ্জাক কতোয়না ভালো খেলছে। অথচ এরায় সুযোগ পায়না।	Negative
1468	মুশফিক কই?? ওই তো T20 খেলার যোগ্য না	Negative
1469	মিনহাজুল আবেদীন কে জুতার মালা দেওয়া হোক.	Negative
1470	দারুন লিখেছে।কিন্তু আমরা জাঞ্জ নি:সন্দেহে প্রধান নির্বাচক নান্নুর এতে এতটুকুও লজ্জা হবে না।কেননা নান্নু ও সুজন নিজেদের সবথেকে মাথাওয়ালা মনে করে আর অন্যদের মাথামোটা মনে করে।	Negative
1471	শ্রীলংকার জেতা উচিৎ, কারন তারা ভালো খেলছে।	Neutral
1472	মোস্তাফিজ এবং একজন স্পিনার চাই।	Positive
1473	মাসরাফি আর ভারতীয় লিজেন্ড জহির খাঁন এর উইকেট ইকোনমি+ বেটিং ২ জনের টা দেখুন আসা করি বুঝতে পারবেন মাসরাফি কে কেনো এতো মানুষ ভালোবাসে	Positive
1474	সাকিব তামিম ছাড়া বাংলাদেশের অন্য ব্যাটসম্যান গুলা বি গ্রডের	Negative
1475	মুমিনুল বাংলাদেশের সব ফরম্যাট এ খেলার যোগ্যতা রাখে।	Positive
1476	যান ভাইসব, তাড়াতাড়ী খেলা শেষ করে বাড়ী যান।	Negative
1477	নান্নু সহ এই যুক্তির পিছনে আর যারা আছে সবাইকে এখনি পদত্যাগে বাধ্য করা উচিৎ	Negative
1478	রাজ্জাক বুড়া হয়েগেছে খেলা পারেনা,তাহলে আজ কিভাবে কি করলো।	Negative
1479	এখন ও সময় আছে।। বাংলাদেশ এর ক্রিকেট কে বাঁচাতে নান্নু এর জায়গায় অন্য কেও কে বসানো হোক।।	Negative
1480	আগামীকালের খেলায় রাজ্জাক যদি একাদশে চান্স পায়, আমি বলবো রাজ্জাকের জন্য একটা বিরাট সুযোগ	Neutral
1481	এই ম্যাচে, টাইগেরেরা যে উপহার দিছে অামাদের, তার জন্যে তাদের দুই মাসের বেতন কাটার দাবি জানাচ্ছি	Negative
1482	ভারত, পাকিস্তানি দের মাঝে দেশপ্রেম আছে জা আমাদের মাঝে নাই, এ জন্যই আমরা সব কিছু তে পিছাইয়া আছি	Negative
1483	দলগুলো লাভের মুখ কিভাবে দেখে সেটা একটা বড় প্রশ্ন বটে।।	Neutral
1484	আমাদের তারকা বেশি তাই। তবে ময়দানে না প্রচারে	Negative
1485	লেগ ভেল্কির কোন ঔসুধ নাই।আফ্রিকার মরন দশা!!	Negative
1486	দুই দিন পর পর বাচ্চা পুলাপানের অভিষেক হয়,যৌবনে হারিয়ে যায়।এটাই বাংলাদেশের ক্রিকেট	Negative
1487	নির্বাচক কমিটিদের শ্রদ্ধা জানাই।	Positive
1488	বাজেটের সমস্যা	Negative
1489	হাথুরুর সময়ে মমিনুল ভাল ব্যাটিং করে নাই।	Neutral
1490	বচ ম্যাশকে নিলে তিনি একাই শ্রীলংকাকে উড়িয়ে দিবেন	Positive
1491	আমার মনে হয় তামিম মমিনুল মুসফিক ওদের কোনো বিগ্ঘাপনের কাজে যেতে হবে তাই তারা জলদি করে মাঠ ছেড়ে ছলে এসেছে	Negative
1492	আমি বুঝি না সাব্বিরের কি টয়লেট ক্লিয়ারলি হয় না, যখনই উইকেটে ব্যাট করতে যাই হেগেমুতে চলে আ	Negative
1493	হাগলামি শুরু করিছে, নান্নু, সুজনকে ইয়াবা খাওয়াইতে হবে	Negative
1494	হলে কি হবে বাংলাদেশের ব্যাটিং তো হারার আভাস দিচ্ছে	Negative
1495	অনূর্ধ্ব-১৯ দলের হেডা কুচ করা হোক ক্লেদ কে।ক্লেদ মামুদ কে টিটুন্টি দলের সহ অধিনায়ক পদে দেখতে চাই।	Negative
1496	সবকিছুতে হাথুরেসিংহে কে টেনে আনা প্রথম আলোর ফ্যাশন হয়ে দাঁড়িয়েছে।	Negative
1497	ওরা জিতে আনন্দ পায় আমরা পাই হেরে!	Negative
1498	দেশের সবাই কোচ, আমরা দর্শক-সাংবাদিক সবাই হাতুরুর ভুল ধরতাম.... আমাদের কোচের কি দরকার	Negative
1499	হাতুরের শ্রীলংকা বনাম মমিনুল হক।	Negative
1500	বস ভাল করবে ইটাই আশা করি,দারুন এরজন ব্যাটিং অলরাউন্ডার,	Negative
1501	বিশেষত মিমি'র রান আউট দেখে মনে হইছে সকালের ঘুমের অলসতা এখনো কাটেনি তার।	Negative
1502	নাহলে কিন্তু সাংবাদিক বাবাজি আবার এমন ওয়াশ করার সুযোগ হাতছাড়া করবে না	Negative
1503	তাঁকে যদি জুনিয়রদের মতো সুযোগ দেওয়া হত সে বাংলাদেশ ক্রিকেটের অন্যতম তারকা হয়ে উঠত।	Positive
1504	.মাশরাফিকে যে ডাক্তার অপারেশন করেছে(ডেভিড ইয়ং)সে তো মাত্র উছিলা.	Negative
1505	হাতুরুকে হাতুড়ী পেটা শেষ।	Negative
1506	খেলা নিয়া উটক্যাল মাছের মতো লাফালাফি বাদ দিছি।	Negative
1507	রাজ্জাক আমাদের ক্রিকেটের এক অহংকার।	Neutral
1508	প্রথম আলোর সাংবাদিক ভাইয়েরা আপনারা হাতুরেকে তাড়াতে যথেষ্ট আবদান রেখেছেন।	Negative
1509	মিরপুর উইকেটে বাহাতি সাকিব এর উইকেট বেশি তাই দলে বাহাতি রাজ্জাক	Positive
1510	প্যাট মোটাটা কয়েকদিন থাকলে বাংলাদেশ সোমালিয়ার সাথে হারবে।	Negative
1511	হাতুরের শ্রীলংকা বনাম মমিনুল হক।	Negative
1512	4 বছর পর ফিরে 4 উইকেট	Positive
1513	নেটে আরো ভালো প্রশিক্ষণ নিলেই আমরা ভালো কি জয় দেখতে পারবো	Negative
1514	সাকিব তামিম ছাড়া বাংলাদেশের অন্য ব্যাটসম্যান গুলা বি গ্রডের	Negative
1515	কমপক্ষে ৮ জন বেট্সমেন লাগবে।	Positive
1516	কোন ছাগলে মীরপুরের উইকেট বানাইছিল...?	Negative
1517	দারুন খেলছে সবাই আমরাই জিতবো ইনশাল্লাহ	Positive
1518	তুর বচ দিয়া t20 হপে না	Negative
1519	এমনি তো হ ওয়ার ছিল।	Negative
1520	কোহলি কি বলে তাও সাথে সাথে আইসিসি পেজে আপলোড করে,	Negative
1521	কোনো এক সময় জাতীয় দলে ওপেনার জাবেদ ওমর দল থেকে বাদ পরার বলেছিল.... আমি দল থেকে বাদ পরা নিয়ে চিন্তা করি না কারণ নতুন ছেলেরা আবার খারাব করবে।।	Negative
1522	একটা প্লেয়ারের খারাপ সময় যেতে পারে তাই বলে তাকে নিয়ে ট্রল করা ঠিক না	Positive
1523	উইকেটে এসে ধৈর্য হারিয়ে ফেলে।	Negative
1524	এরকম ভাল সিদ্ধান্তের জন্য তামিম-মাশরাফি ও বিপিএল গভর্নিং বডিকে সাধুবাদ জানাই	Positive
1525	বাংলাদেশের ব্যাটিং কান্ড ৪র্থ ইনিংসে দেখিয়ে দেেব ওরা বাংলার সত্যিকারের টাইগার	Positive
1526	নানু জুতামার সালা খেলা বুজেনা	Negative
1527	এইরকম একটা খেলোয়ার কবে যে আমাদের হবে??	Negative
1528	বাঁশ খাব‌ে শালারা তাহল‌েই মজা পাব‌ো অার ক্র‌িকেট ব‌িশ্বও খুশী হব‌ে।	Negative
1529	মনে এই সিরিজে জিম্বাবোয়ে সবচেয়ে ফেভারিট ।	Positive
1530	আগামী আরো ৫০ বছরে এইদেশের অবস্থা এমনই থাকবে। যদি না এই ধরনের পত্রিকা গুলি ফালতু প্রসংসা বন্ধ না করে।	Negative
1531	নির্বাচক সাহেবরা, এই কারনেই তো বাংলাদেশের ক্রিকেটাররা বিয়ের আগে অন্য মেয়েদের টেষ্ট করে নেয়। ওদের আর দোষ কি, আপনারাই তো শিখিয়েছেন।	Negative
1532	ভাল উদ্দোগ! রাজ্জাকের অভিজ্ঞতার মূল্য দিলেই হয়	Positive
1533	এই জন্য আমাদের টিমের এই অবস্থা।	Negative
1534	শ্রীলংকাকে ২২২ রানে অল আউট করার পর, মুখে চওড়া একখান হাসিছিল।	Positive
1535	না পারবেনা	Negative
1536	আমরাও হাতুড়ের মন্তব্যের ধার ধারি না।	Neutral
1537	মাহদুল্লাহ একজন পরিক্ষিত অধিনায়ক।	Neutral
1538	ক্রিকেটের সাম্প্রতিক সময়ের অধিকাংশ সাফল্যই এসেছে সাকিব,তামিম,মুশফিক,রিয়াদ,ম্যাশ..এদের হাত ধরে।	Positive
1539	নান্নু ভাই, সুজন ভাই এদেরকে বিসিবি থেকে সরিয়ে দেওয়া হোক।	Negative
1540	মমিনুল হালার পুতে একম্যাচ ভালো খেইলা মনে হয় বিশ্ব জয় করে ফেলছে।	Negative
1541	ক গেইল আর ম্যাককালাম কে কিনতেই তো ৫ কোটি টাকার উপরে লাগছে, সেখানে প্রাইজমানি মাত্র ২ কোটি!!	Negative
1542	সবই বুঝলাম কিন্তু কলকাতা ক্রিকেটের কী অবস্থা একটু যদি জানাতেন ।	Negative
1543	সিলেকশন ঠিক ছিলোরে ভাই।শুধু ওদের কইফত দিতে হয় না দেখে ওরা এইরকম কেয়ারলেস	Negative
1544	প্রধান নির্বাচক মিনহাজুল আবেদীন অদ্ভুত এক যুক্তি দেখিয়েছিলেন, ‘টি-টোয়েন্টি সিরিজে ওকে নিয়ে আমাদের পরিকল্পনা আছে।	Negative
1545	এখন ও সময় আছে।। বাংলাদেশ এর ক্রিকেট কে বাঁচাতে নান্নু,বাশার,সু জন এর জায়গায় অন্য কাউ কে বসানো হোক।।	Negative
1546	আবার সাব্বির কেন	Negative
1547	রংগনা হেরাত একাই শেষ করে ফেলবে স্পিন করলে, পারলে পেইস করো...	Negative
1548	মাশরাফি টস নয় ম্যাচ জিতে	Positive
1549	কলকাতার ক্লাব ক্রিকেট এর পরিকাঠামো অনেক উন্নত।।	Positive
1550	মাকারাম কে ভুলে গেলে চলবেনা...ঐই মাকারাম বাংলাদেশকে একাই বাশ দিয়েছিল	Positive
1551	টেস্ট সিরিজটা ছিল টি টুয়েন্টি সিরিজের অনুশীল	Negative
1552	মনে হয় খলতে না শশুর বাড়ি বেড়াতে এসেছেন।	Negative
1553	তারপরো যখন টিম বাংলাদেশ নিজেদের ঘরের মাঠেই হাগুমুতো করেদেয়,তখন এক বালতি আফসোস ছাড়া আর কিছুই করার বাকি থাকে	Negative
1554	পাপনের মতো আবাল থাকলে যারা প্রতিভা তারা কখনোই নিয়মিত সুযোগ পাবেনা।	Negative
1555	রাইট কথা বলছেন এই নান্নো হালা যদি নির্বাচক থাকে, বাংলাদেশ ক্রিকেট এর খতি ছাড়া লাভ হবেনা	Negative
1556	বাংলাদেশ দলে সবচেয়ে আবাল প্লেয়ার হচ্ছে মুশফিকুর রহিম।	Negative
1557	ওরে কেউ একটু এই অার্টিকেল রাইটার কে কোলে নে..... জিও গুরু,,,	Negative
1558	এই ক্রিকেটারদের পিছনে কোটি কোটি টাকা ঢেলে অামাদের লাভটা কি?	Negative
1559	যখনই কোন গুরুত্বপূর্ণ ঘটনা ঘটে তখনই খেলা নামক নাটক দিয়ে মানুষের দৃষ্টি অন্য দিকে ফেরানোর চেষ্টা চালানো হয়	Negative
1560	বাইরে তর ভিতর এমন কি ধন আছে যে এরকম পেঁদানি দেছ	Negative
1561	হাথুরু ঠিক বলছে আবেগ দিয়ে খেলা হয়না। খেলা শেষে ভালো ফল চাই।	Negative
1562	কি প্লেয়ার নেই আমাদের??!! আবারো শুনচি সোম সরকার আসছেন !!	Neutral
1563	রাজ্জাক এখনো ওয়ানডে দলের জন্য বেস্ট স্পিনার।	Negative
1564	সাত জন স্পিনার দিয়ে মাঠে বোতল টানানো যায় ম্যাচ জেতা যায় না	Negative
1565	ভারতীয় অনূর্ধ্ব-১৯ দলের কোচ ম্যাচ শেষে পাকিস্তানের ড্রেসিংরুমে গিয়ে সবাইকে সান্ত্বনা দিয়েছেন।	Positive
1566	বাংলাদেশ জাতীয় দলের ভবিষ্যৎ কান্ডারি বলে মনে হয়।।	Positive
1567	শ্রীলংকাই ফেভারিট।।	Positive
1568	বিভিন্ন ঘরোয়া লীগে দেখা যায় সব বিভাগের স্টেডিয়াম থাকা সত্ত্বেও সেখানে ম্যাচ না হয়ে নির্দিষ্ট কয়টা ভেন্যুতে হয়!! কেন?	Negative
1569	কোহলি ও আজকে সেঞ্চুরি করেছেন তার হার না মানা ১৬০ রানে ভর করে ভারত ৩০৩ রান করেছে	Negative
1570	২৬ এভারেজ নিয়ে ইমরুল কায়েস ওপেনার,টি২০ স্পেশালিষ্ট সাব্বির টেস্ট	Negative
1571	ভচ মাছ্রাফি কে নেওয়া হোক,একাই হারাই দিবে ভচ,পাদ বাবা মাচ্রাফি	Negative
1572	আফিফরাইতো আমাদের আগামীদিনের সাকিব,তামিম।	Positive
1573	এরা সবসময় গ্রুপ পর্বের ম্যাচগুলোতে রান করে ফাটাইয়া ফেলবে।	Negative
1574	সাব্বির বালের প্লেয়ার।	Negative
1575	এই সরকারের সাথে থাকতে থাকতে সবাই দুর্ণীতি বাজ হয়ে গেছে।	Negative
1576	এটা কি বাল ডেকে এনেছে	Negative
1577	মনে রাখবেন যে পোশাক পরে খেলতে নামেন সেখানে দেশের নাম লেখা থাকে, তার অমর্যাদা আপনারা করতে পারেননা।	Negative
1578	এ মুহূর্তে অনন্ত জলীল কে দলের খুবই প্রয়োজন।।	Negative
1579	প্রতি ম্যাচ ভালো হবে না,এটা মাথায় রাখবেন,বেশি চাপ খেলোয়ার কে খারাপ করে	Positive
1580	একেই বলে হাতুরু যাও আগে দেশে জিততাম সেটাও শেষ..সে যে কি ছিল এখন আমাদের বাংলাদেশীরা বুজবে	Negative
1581	হাতুরুকে নিয়ে মাত্রাতিরিক্ত ভাবাভাবির কিছু নেই।	Negative
1582	দুই ইনিংসে বড় জোর 200 ইনিংস পরাজয় কাছাকাছি।	Negative
1583	বাংলাদেশ ক্রিকেট র্বোড কেন বারবার সাব্বির দলে নেয় !	Negative
1584	৪বছর অপেক্ষার পর যেহেতু জাতীয় দলে খেলার সুযোগ হয়েছে, আশা করি রাজ্জাক সুযোগ কাজে লাগিয়ে তার জায়গা ধরে রাখবে।	Negative
1585	ভাই যে একাদশ দিছেন বাংলাদেশ একটা ম্যাচ ও জিতবেনা।।	Negative
1586	বাংলাদেশের মিডিয়া দ্বারা কোন প্লেয়ারের সমালোচনা চোখেই পড়ে না	Negative
1587	বোলাররা যে পরিমানে শর্ট বল দিচ্ছে- তাতে রান কতটুকু যায় সেটাই দেখার বিষয়!	Negative
1588	প্রত্যাশা বড় ব্যাটিং বিপর্যয়ে না পড়ে যায় দল	Neutral
1589	ভালো করছে বলেই এই গুনগান,যদি উইকেট না পেত তাহলে এতক্ষনে তার চৌদ্দগুষ্টি তার দোষে দোষি হত আমাদের কাছে।	Neutral
1590	আমার মনে হয়স্বৈরাচার পাপন নিজেই কোচ,পরিচালক,নির্বাচক,ফিজিও	Negative
1591	কোচহীন বাংলাদেশের অস্তিত্ব নাই তা দুর্বল শ্রীলংকার বিপক্ষেই বুঝা যাচ্ছে!	Negative
1592	দেশের এই ভয়ানক পরিস্থিতিতে আওয়ামী দালাল বিবিসি আছে খেলাধুলা নিয়া!	Negative
1593	রাজ্জাক আমার অত্যন্ত পছন্দের একজন স্পিনার!	Positive
1594	বস ফিরেছে বসের মতো	Positive
1595	এনামুল বলদাটা এই অলক্ষীটা লাগাই গেছে	Negative
1596	ক্রিকেটিয় আচরন এমন হওয়া উচিত,,,এটা ভদ্রলোকের খেলা,,,,	Neutral
1597	ভারতের জয়কে ছোট করতে Srilankaকে কারা যেন বলেছিল মামুলি দল?	Negative
1598	ক্রিকেটে ভারত একটা অসভ্য দল,বিরাট কোহলির আচরনে স্পষ্ট ফুটে উঠে।	Negative
1599	ভাবের বেলায় উস্তাদ	Negative
1600	আমাদের দেশের কিছু উম্মাদ সমর্থক সামাজিক নেটওয়ার্কে হাথুরুকে তিরষ্কারের ঝড় তোলে! ভাবতেই লজ্জ্বা হয়!	Negative
1601	টেস্ট খেলে সালা টোয়েন্টির মতো ...	Negative
1602	এই গুলা কিছু বুঝে না ক্রিকেট এর, নান্নুর নিজের কুনো জ্ঞান বুদ্ধি আছে বলে হয়ে না,	Negative
1603	পাঁড়েজির ছাগলের একহাত দাড়ি, অপরূপ রূপ তার যাই বলিহারি! উঠানে দাপট করে নেচেছিল কাল— তার পর কি হইল জানে শ্যামলাল।’ !	Negative
1604	আমি আশাবাদি লোক আশা রাখি বাংলাদেশ জিদবে !	Positive
1605	আগামীকাল ৮0 রানে অলআউট হবে বাংলাদেশ	Negative
1606	শুভকামনা টাইগারদের জন্য।	Positive
1607	যেমন খেলা তেমন যুক্তি! অদ্ভুত।	Negative
1608	নানুভাইয়ের কি যোগ্যতা আছে নির্বাচক হওয়ার???	Negative
1609	চোটের কারণে দলের বাইরে চলে গেছেন এবি ডি ভিলিয়ার্স, ফাফ ডু প্লেসি ও কুইন্টন ডি কক—নাম তিনটিই দুর্দান্ত।	Negative
1610	শুধু হাসি পায়। ঘরের মাঠে এভাবে বিধ্বস্ত হলে বাইরে কি হবে...... তা শুধু ইতিহাস।	Negative
1611	কুমিল্লা যে ঢাকার সাথে হারল সেটার কি অজুহাত দেবেন?	Negative
1612	আফগানরা যাই করুক না কেন তারা কোন দিন বাংলাদেশের সমপর্যায়ে আসতে পারবে না ?	Negative
1613	আজকে ম্যাচ তামিমের জন্য হারবো।	Negative
1614	শ্রীলংকা টেস্ট জেতা লাগব না,বাংলাদেশের লর্ড ব্যাটসম্যানরাই শ্রীলংকারে জিতাই দিবে	Negative
1615	হ্য ভাই,,অরা অন্যর সমলোচনা করতে পারে,,খুব করে,,নিজের টা নিয়ে চুপ থাকে	Negative
1616	বাংলাদেশ এখনো 2 grade টিম , এটা কেন মানেন না ।	Negative
1617	শ্রীলংকা মাটিতে সাকিব নাম বেস্ট অল রাউন্ডার ছিল ..এখন আছে এখন আছে বাল	Negative
1618	সায়েম রহমান তুই একটা বাষ্টাড মাদারছোদ তোর বাড়ি কই	Negative
1619	এই প্রতিবন্ধী সূজন(আপদজন) ই হোক বাংলাদেশের ভবিষ্যৎ কোচ.	Negative
1620	এই ম্যাচে রিজার্ভ ডে ছিল না, খেলা না হলে কুমিল্লার ফাইনাল খেলার কথা, শুধু ফাইনালের জন্য রিজার্ভ ডে ছিল	Positive
1621	রাজ্জাক সত্যি রাজকীয় ভাবেই মাঠে নামল	Positive
1622	নিঃসেন্দহে বাংলাদেশ ফেভারিট।	Positive
1623	আপনারা মিডিয়া ওয়ালারা আজ হাতথুরুর সমালোচনা করছেন, আবার কাল শ্রীলঙ্কা জিতলেই তার প্রসঙসা করা শুরু করে দিবেন	Negative
1624	কায়েস, লিটন দুনিয়ার সবচেয়ে আচোদা প্লেয়ার।	Negative
1625	পাকিস্তান বোলিং এ সর্বকালের সেরা একটি দল,যাদের কোনো তুলনা হয় না	Positive
1626	সমর্থক হয়েও রংপুর রাইডার্সের ফাইনালে যাওয়াকে সমর্থন করতে পারছিনা, তবে ঢাকা ডাইনামাইটসের স্বত্বাধিকারী বাংলাদেশের সর্বত্র অপরাজিত ব্যক্তির পরাজয়ের সম্ভাবনায় আনন্দ পাচ্ছি।	Negative
1627	বিপদ তো সব জায়গায়।	Neutral
1628	মিরপুরের এই পিচে আমরাই বরং অতিথি।	Negative
1629	৩৫ পাড়ি দিয়েও রাজ্জাক এখনো ক্ষুরধার... তাহলে বুঝেন ৪০ পেরোনো গতি দানব সুজন কি করতে পারে	Positive
1630	বাংলাদেশ এর বোলিং ব্যাটিং এলমেল হয়ে গেছে। অবস্হা আরও খারাপ হবে।	Negative
1631	সুজন একটা মাথামোটা।	Negative
1632	আর পিছনে ফিরে তাকাবার সময় নাই, ওয়েল ডান মমিনুল।	Positive
1633	নান্নু রে ধান ক্ষেতের টিমের নির্বাচক করা হোক	Negative
1634	বাংলাদেশের সর্বকালের সেরা T-20একাদশঃ ইমরুল ,আনামুল ,সাব্বির ,লিটন(wk) ,নাসির ,শুভাগত ,মিথুন ,মাশরাফি(c), সোরওয়ার্দি শুভ ,শাহাদাত ,তাসকিন ।	Neutral
1635	এইডা পাপন আর সুজন কাকারে জিগান?	Negative
1636	বাংলাদেশ ভাল খেললেই মিডিয়া বেশি লাফালাফি করে এর জন্য খেলোয়াররা নিজেদের hero ভাবতে শুরু করে	Negative
1637	মিস করি আফতাব আহম্মেদকে	Neutral
1638	এই স্প্রিট থাকা ভালো। কিন্তু তোমরা তো ক্রিজে নেমে সব ভুলে যাও, সমস্যাতো এইটাই	Negative
1639	একজন ক্রিকেটপ্রেমি হিসেবে এই দৃশ্য প্রত্যক্ষ করা অনেক অনেক যন্ত্রণাদায়ক	Negative
1640	সালা কয় জাতীয় দ‌লের কোচ হওয়া বেপার না দেখ সালা তুই কই আর হাতু‌রি কই ,হাতু‌রির বি‌চি ধু‌য়ে পা‌নি খে‌য়ে আয় জাতীয় দ‌লে কো‌চিং কর‌তে	Negative
1641	আমাদের শান্তনা দুজন বোলার ৪ উইকেট পাইছে,এটা নিয়াই হিহিই করতে থাকি।	Positive
1642	দরকারকি সুজনই থাক ..জাক আর ৬ টা মাস তাহলে আবার আগের জাগায় চলে আসবে বাংলাদেশ .	Negative
1643	সৌম্য, কায়েস, সাব্বির এই তিনজনের একজনকে বা দিয়ে মুমিনুলকে ওয়ানডেতে সুযোগ দিলে ভালো হবে ।	Negative
1644	পাগল ছাগল দেশের গুরুত্বপূর্ণ আসন গুলোতে বসে থাকলে যা হওয়ার কথা তাই হচ্ছে।	Negative
1645	ভারতের সাথে যারা খেলে তারাই যাদু টোনাই পড়ে যাই।	Negative
1646	তামিম কি টেস্টের টেম্পার এখও আছে? রাবিশ (মল মুহিতের ভাষায়)	Negative
1647	পাপন জা বলে তাই করে,মুসাদেক কে বাদ দিয়ে সাব্বিরকে দলে এর কারন কি	Negative
1648	আর একটা পেস খেলানোর দরকার ছিল	Negative
1649	মিরাজের বোলিং এ কি এমন ভেলকি আছে যে সে নিয়মিত দলে চান্স পায়।	Negative
