id	text	label
3911	আমি হয়তো দুষ্টু But খারাপ না। আমি সবার সাথে মজা করি But ফাঁজিল না। আমি খুব রাগী But নিষ্টুর-সার্থপর না আমি আমার মতো এতো কারো মনের মতো না।	Neutral
3912	RT @Popi_akbar: জীবনযেনো অন্ধকার কোনো শীতের রাতে জ্বলন্ত আগুনের পাশে মুখোমুখি বসে বলা কোনো ছোট গল্প কিংবা এক কাপ চা  চুমুক দিতে দিতেই হ…	Neutral
3913	ভদ্র সেই, বড় লোক সেই, যে সত্যের উপাসক।যে মানুষকে সমাদার করে-চরিত্রে মহৎ ও কাজ যার গৌরবময়।	Positive
3914	অতিথি: ফুলেআরা ইমাম যার উদ্যোগে সিরাজগঞ্জের এক দূর্গম চরাঅঞ্চলে গড়ে উঠেছে মানবসেবার চিকিৎসাকেন্দ্র। যেখানে সেবা পাচ্ছেন সুবিধাবঞ্চিত মানুষেরা।	Positive
3915	আর কিছুক্ষণের মধ্যে (৯:৩৫) চ্যানেল আইতে শুরু হচ্ছে সরাসরি অনুষ্ঠান বিবিসি প্রবাহ। পাহাড়ে শান্তি প্রসংগে কথা বলতে স্টুডিওতে রয়েছেন বাংলাদেশ আদিবাসী ফোরামের সাধারণ সম্পাদক সঞ্জীব দ্রং। প্রবাহ দেখুন প্রতি সোমবার ও বৃহস্পতিবার রাত ৯:৩৫ এ চ্যানেল আইতে।	Positive
3916	@SarwarCm ᾒBআমি আপনার মতন না ,,, নিজে কিছু বুঝু না আবার ভুল দর অন্য জনের.... ভালো মানুষ অন্যের ভুল খুজে না ,,, সব স… https://t.co/oq3PLCUvbS	Neutral
3917	মন্ত্রী অবস্থায়ও এ কে খন্দকার প্রায় একই কথা বলেছিলেনhttp://t.co/EXulJ3f2IP http://t.co/GbY3ppbdU8	Neutral
3918	@KhaledaZia আওয়ামীলীগ কি দেউলিয়ার পথে?  ইনু র কি ০৭ ই নভেম্বরের / ১৫ ই আগস্টের বিচার শুরু করা যায় না? আফসোস প… https://t.co/WvQGNESJXw	Neutral
3919	RT @Santanu83034089: যেখানে জাত নিয়ে রাজনীতি হই সেই দেশ কোনো দিন এগিয়ে যেতে পাড়ে না @narendramodi @BJP4Bengal এই বি জে পি সরকার সারে চার…	Negative
3920	ভাবতেসি উঠ কিনব , আরাবিয়ান দের মত বালিতে উঠে চেপে লং ড্রাইভে যাব আর খেজুর খাব । চিন্তার কোন কারন নাই ,যে গরম পরছে,… https://t.co/3f5LFtRK53	Neutral
3921	RT @MdFarukMunshi2: ভালোবাসা বলতে যদি কিছু থাকে, তার আরেক নাম  বাবা  কারন নিজে কষ্টে থাকলেও একজন  বাবা  কখনো তার ছেলে-মেয়েদের কষ্ট দে…	Positive
3922	কীভাবে নথি যোগাড় করবেন তা নিয়ে উদ্বেগ প্রকাশ করছেন কলকাতার লেখক, শিল্পীরা।	Positive
3923	ঝিনাইদহে আবাসিক হোটেলে মাদক ও দেহ ব্যবসা জমজমাট	Negative
3924	তালেবান বলছে, আমেরিকানদের অভিজ্ঞতার অভাব আছে।	Positive
3925	‌শেষ সম‌য়ে কিছু টি‌কিট ছাড়া হ‌লো। তোমরা যারা অাস‌তে চাও, এখনই চ‌লে অাস। সময় কিন্তু বে‌শি নাই। যাও, অা‌গের সব ভুল মাফ ক‌রে দিব :P	Neutral
3926	চাল কুমড়াটির মান ভাল। তাই বিছন হিসাবে মাচায় বেঁধে রাখছেন গৃহবধু। কাফুরা, ফরিদপুর, ২৪ অক্টোবর। ছবি: আলীমুজ্জামান	Positive
3927	এই গাড়ীগুলা বিদ্যুৎ চালিত এ সি ও নন এসি দুই প্রকার আছে তিন চাকা ও চার চাকা উভয় প্রকার আমদানি করিতেছি তিন চাকার মু… https://t.co/xdIXSmTZ17	Neutral
3928	রাজস্ব ফাঁকিসহ অবৈধভাবে টাকা অর্জন...	Positive
3929	মাইয়া তুই অপরাধী, তুর বাপ অপরাধী, তুর মা অপরাধী , তুর ভাই অপরাধী, তুর বইন অপরাধী তর চৌদ্দ গোষ্টি অপরাধী, সবটিরে এহন পুলিশে দিমু ὡDὡD	Neutral
3930	RT @Tutul07327631: মহান আল্লাহ আমাদেরকে পবিত্র রামাদান মাসের সকল ফজিলত ও বরকত দান করুন। এবং তার সকল আদেশ নির্দেশ মেনে তাকওয়া অর্জন নসিব ক…	Positive
3931	মুরব্বিরা খারাপ কাজ না করার জন্য উপদেশ দেয় তা ঠিক। তবে আপনাকে যদি কোনো অন্যায় কাজ করতে বলে আর আপনি যদি না জবা… https://t.co/r5LnfnImpi	Neutral
3932	জানালার ফাঁক দিয়ে কুয়াশা দেখার পর আর নিজেকে শীতের সকালের মজা নেয়া থেকে আটকাই রাখতে পারিনা।। তবে কোথায় কি যেন একটা মিসিং মিসিং লাগে।।	Neutral
3933	হুতি বিদ্রোহীরা সৌদি আরবের লক্ষ্যবস্তুর ওপর হামলা আরও বাড়ানোর হুমকি দিয়েছে।	Positive
3934	Oh, Twitter!! Backup of @akash4000 নতুন টুইটার খুলে খুব খারাপ লাগছে ! Twitter Ads ব্লক হয়ে যাওয়ায় এইটা খুলতে বাধ্য হলাম! But, Love You !	Neutral
3935	আমি মনে করি, বন্ধুকে যে আপন করে নিতে পারেনা বরং দূরে ঠেলে দেয়- সে প্রকৃত বন্ধু নয় । সেই প্রকৃত বন্ধু যার কাছে লু… https://t.co/xIHWGEwGyK	Neutral
3936	ভালোবাসা জোর করে অাদায় করা যায় না! এটা অাসতে হয় মন থেকে, মনের গহীন থেকে। একদম ন্যাচারালি! না অাসলে ফরগেট দ্যাট। তাকে তার মতো ছেড়ে দাও……	Neutral
3937	গত 10 বছর তো বাহিরেই ছিল কি করতে পেরেছে বিএনপি। অযথা খালেদা কে ইস্যু না বানিয়ে বিএনপি কে আগামী নির্বাচনে শক্ত অবস্থানে ফিরে আসা।	Neutral
3938	যারা ভোটের জন্যে তোষণের রাজনীতি করে তারাই আবার অন্য রাজনৈতিক দলকেই বলে সম্প্রদায়িক ? একেই কি বলে চোরের মায়ের বড় গলা ? - টিচার্স সেল	Negative
3939	বিবিসি বাংলার প্রবাহ অনুষ্ঠানে আজ যা থাকছে:  ১. ইরানের উপর আরোপিত কিছু নিষেধাজ্ঞা তুলে নেওয়ার জন্যে যুক্তরাষ্ট্রকে নির্দেশ দিয়েছে ইন্টারন্যাশনাল কোর্ট অফ জাস্টিস।  আন্তর্জাতিক পরমাণু চুক্তি থেকে ওয়াশিংটন নিজেদের প্রত্যাহার করে নেওয়ার পর নতুন করে এই নিষেধাজ্ঞা আরোপ করা হয়েছিল।  শুনবেন এর বিস্তারিত। ২. বাংলাদেশে ডিজিটাল নিরাপত্তা আইন নিয়ে সাংবাদিককের উদ্বেগ নাকচ করে দিয়েছেন প্রধানমন্ত্রী শেখ হাসিনা। ঢাকায় এক সংবাদ সম্মেলনে তিনি বলেছেন, “যারা মিথ্যে কথা লেখেন না, তাদের উদ্বেগের কিছু নেই।” শুনবেন প্রধানমন্ত্রীর সংবাদ সম্মেলনের বিস্তারিত খবর। ৩. বাংলাদেশের সাবেক প্রধান বিচারপতি সুরেন্দ্র কুমার সিনহা সামরিক গোয়েন্দা সংস্থার চাপের মুখে নয়, দুর্নীতির কারণেই দেশ ছেড়েছিলেন, বলছেন তাঁরই এক সাবেক সহকর্মী। সুপ্রিম কোর্ট-এর প্রাক্তন বিচারপতি সামসুদ্দিন চৌধুরী মানিক বিবিসিকে এক সাক্ষাৎকারে একথা বলেছেন। শুনবেন তাঁর সাক্ষাৎকার। ৪. বাংলাদেশে প্রথম ও দ্বিতীয় শ্রেণীর সরকারি চাকুরিতে বিভিন্ন ধরণের কোটা সংরক্ষণের বর্তমান পদ্ধতি বাতিলের সিদ্ধান্ত নিয়েছে মন্ত্রিপরিষদ। গত কয়েক মাস ধরে এ নিয়ে বাংলাদেশের বিশ্ববিদ্যালয় শিক্ষার্থীরা আন্দোলন করছিল। শুনবেন এই সরকারি সিদ্ধান্ত এবং তার প্রতিক্রিয়া।	Positive
3940	বিবিসি বাংলায় এখনকার প্রধান খবর বাংলাদেশে ঢাকার বনানীতে আগুনে ক্ষতিগ্রস্ত এফ আর টাওয়ার নামে বহুতল ভবনটিতে উদ্ধার কাজ শেষ করেছে দমকল বাহিনী।  এখন পর্যন্ত ওই অগ্নিকান্ডে ২৫ জনের মুত্যুর কথা নিশ্চিত করা হয়েছে। অগ্নিকান্ডের পর বেরিয়ে আসছে ভবনটিতে অনুমতি ছাড়া মুল নকশায় বদল করাসহ নানান অনিয়ম আর গাফিলতির তথ্য। থাকবে এ নিয়ে প্রতিবেদন।  অগ্নিকান্ডের সময় মানুষের  ভিড় দমকল কর্মীদের কাজের কতটা অসুবিধা ঘটায়? শুনবেন এ নিয়েও।   সাথে থাকবে খবরের সবশেষ শিরোনাম।  এসব নিয়েই বিবিসি বাংলার আজকের প্রবাহ। শোনা যাবে রেডিও আর অনলাইনে, আর ফেসবুকে বিবিসি বাংলার পাতায় দেখা যাবে সরাসরি লাইভ স্ট্রিমিং।  শ্রোতাদের জানিয়ে রাখি, আজকের পর থেকেই ফেসবুকে প্রবাহের লাইভ স্ট্রিমিং বন্ধ হয়ে যাচ্ছে।	Positive
3941	RT @Tanjila32: প্রতিটা নারীর একটা স্বপ্ন থাকে। জীবনে এমন একজন জীবন সঙ্গী চায় যে কিনা তার সমস্ত সুখ দুঃখের ভাগিদার হবে।ὠDὉ8 . . অাল্লাহ সকল…	Neutral
3942	এক সপ্তাহ পরেও গ্রেফতার হয়নি আসামিরা!	Negative
3943	রাজনীতি মাঠ এখন তুঙ্গে আছে তাতে আমার কি.? আমি তো চাষা❤ যে দলে ই ক্ষমতায় যাবে প্রথম দিন থেকেই পরের ৫,বছর কিভাবে ক্… https://t.co/73HGF0g6L3	Neutral
3944	আবার আমি যাব আমার পাড়া তোলির ঐ গাঁয়ে, গাছ ঘেরা ঐ পুকুর পাড়ে বসবো বিকাল বেলা, দুচোখ ভড়ে দেকবো কতো আলো ছায়ার খে… https://t.co/a6NjUelFMh	Neutral
3945	আপনি শুধু বই পড়ুন! একদম টানা পড়তে থাকুন। যত পড়বেন তত শিখবেন। মজা নিয়ে নিয়ে পড়তে হবে। তাহলে পেইন লাগবেনা। মনের জোর বড় জোর।	Positive
3946	ঢাকায় এ পর্যন্ত ডেঙ্গু জ্বরে মৃতের সংখ্যা ৪৭। নিহতদের পরিবার কি ক্ষতিপূরণ পাবার যোগ্য?	Negative
3947	কি আর বলার আছে । শরীর অনেক খারাপ যা উপর থেকে কেও বুঝতেই পারছে না । ভয় নিয়ে রাতে ঘুমাই । মেইন দরজা হালকা খুলে... https://t.co/AIn9XF3ljL	Neutral
3948	RT @sk_shorif329: ভালবাসা এমন কেন? কখনো কাদায় আবার কখনো হাসায়। যখন সকল সুখ বয়ে নিয়ে আসে তখন সব দুঃখ যেন তার কাছে তুচ্ছ হয়ে যায়।	Neutral
3949	RT @mdsomratnet: ঈদ মানে হাসি, ঈদ মানে আশা, ঈদ মানে তোমার প্রতি আমার ভালবাসা। ঈদ মানে দূর আকাশে মিষ্টি চাঁদের হাসি ।ঈদ মানে সুখ সাগরে সবাই…	Positive
3950	এতে কি প্রমান হয়না যে ৭১ থেকে আজও পর্যন্ত ভারত বাংলাদেশ কে ভোগ করেই যাচ্ছে এতে কি প্রমান হয়না যে ৭১ থেকে আজও পর্য… https://t.co/KniEWGCk3o	Neutral
3951	ফটোগ্যালারি 📸📷	Positive
3952	ভাই তুই যেখানেই আছিস ভালো আছিস এটাই দোয়া করি ।আসলে ভুল তো সবারই হয় তোরটাও একটা ভুল হয়তো বা এর জন্যই তুই আমাদের… https://t.co/HCRpWSQRvJ	Neutral
3953	কষ্ট দিচ্ছ, দিয়ে যাও। ঘৃণা করছো, করে যাও। কিন্তু , মনে রেখো, জীবন টা ছোট নয়। যে কষ্ট তুমি আজ আমায় দিচ্ছো, তা তো… https://t.co/rAbWzi2bdh	Negative
3954	বাংলাদেশ রেলওয়ে সপ্তাহে ১ দিন বা দুইদিন সময়মত ট্রেন আসে বাকি দিনগুলি ২ /৪ মিনিট নয় ২ / ৪ ঘন্টা লেটে চলে। আজব... https://t.co/6MNy8VBjjK	Negative
3955	হৃদয় যখন ভুলে যায়, চোখ তখন দেখেও দেখে না।_____চার্লস ল্যাম্ব	Negative
3956	বাংলাদেশ সরকারের কাছে আবেদন - যদি কোনো সরকারি ছুটি শুক্রবার বা শনিবার মারা যায় তা যেন রবিবার ও সোমবার ছুটি হিসাবে গন্য করা হয়।	Neutral
3957	সেক্সভিডিও প্রকাশের মতো ভুলের পুনরাবৃত্তি চান না কিম কার্দাসিয়ান http://t.co/o8Qfu3S7nU	Negative
3958	আওয়ামি লিগ বা বিএনপি - এরা যে দলের সমর্থক বা কর্মী হোক না কেন, এরা কোন ব্যক্তির শত্রু না, কোন দলের শত্রু না, কোন… https://t.co/FGkIaRSfFH	Neutral
3959	@bojmurc আমিও আমিও আমার কুক্কুট স্তন্যপান চর্বি মোরগ খারাপ	Neutral
3960	ব্রা‌জিল 10 টা গোল দি‌লেও ততটা মজা লা‌গে না আ‌র্জে‌ন্টিনা 1 টা খাই‌লে যতটা মজা লা‌গে।।। . . . . . ‌কিন্তু আজ সেই ম… https://t.co/2xOcTVrH8K	Neutral
3961	পিঠা হউক আর শিন্নি হউক বা যত দামি খাবার হউক না কেন ভাতের মত মজার কিছুনা। তেমনি চাচি, মামি অথবা শ্বাশুড়ী যে যত... https://t.co/38yUoCPuoA	Neutral
3962	RT @abulkashem4645: টাকা দিয় হয়তো নিজের জন্য সুখ কেনা যায় না, কিন্তু দান করে অন্য একটি মুখে হাসি ফোটানো যায়, __ সুতরাং দান করুন গরিবদে…	Positive
3963	মৃত্যুর পর তাকে, যথাযথ সম্মানিত করতে বাংলাদেশ অন্যতম ✌ আর মৃত্যুর আগে সম্মানিত করতে ভারত অন্যতম ὣ1 এ কারনেই নোবেল এর আবিষ্কার ভারতে ὣ7	Neutral
3964	কেন ? এবং কিভাবে ? প্রশ্ন করা মানেই ঘৃণা বা হেটরেট ছড়ানো না । কোন বিষয়ের গভীরে যেতে , চিন্তা করতে প্রশ্ন করতেই... https://t.co/IRlBeI7yO3	Neutral
3965	এতদিন যারা নিজ দলের খারাপ দিনে জার্মানি সাপোর্ট করে টিকে ছিলো তাদের এবার কি যে হবে ! হতাশ হয়ে গেলাম !! :) — feeling emotional	Neutral
3966	অসাধারণ অর্জন বাংলাদেশ এই টেষ্টে ২য় দিন পার করেছে। ১ম ইনিংস ৪৩ রানে গুটিয়ে যাবার পর, ২য় ইনিংসেও ৪৩ রানে ৫ উইকেট পড়ে যায়। এখন ৬২/৬	Negative
3967	টাঙ্গাইলে কমতে শুরু করেছে যমুনা ও ধলেশ্বরী নদীর পানি  মোঃখায়রুল ইসলাম, টাঙ্গাইলঃ টাঙ্গাইলে যমুনা ও ধলেশ্বরী... http:/t.co/3eojXRkYky	Negative
3968	আমাদের বন্ধন হোক আরো সুদৃঢ় ও মজবুত। নতুন বছর আপনার জীবনে বয়ে আনুক উন্নতি ও সমৃদ্ধি। শুভ ইংরেজি নববর্ষ - ২০১৯ ঢাকা থাই লিমিটেড	Positive
3969	@LubnaLamya আল্লাহ আপনি সব জানেন কত ভুল কত পাপ করি থাকি চলার পথে আপনি মাফ না করলে আমরা যাব কার কাছে দায়া করে আমাদের মাফ করে দিন। আমিন	Neutral
3970	#বালিকা এই শীতে ভুল বুজে দূরে থেকো না। ὢDὢD শীতে অনেক কষ্ট দেয়। ὢDὢDὡ2 তুমি একটু ভালবাসার উষ্ণতা দিও,গরমের জন্য। ὠDὠDὠDὠD — feeling Hate Girls	Neutral
3971	লাক্স ক্যাফে লাইভে আজকের অতিথি সুতপা মন্ডল উপস্থাপক: সারা ফ্যায়রুজ যাইমা (Sara Fairuz Zaima)	Positive
3972	এই খবর আজ সবাইরী জানা দু জনে মজা করতে গিয়ে মানুষের হাতে দরা ফেনীতে দরা ঠিক হয়নাই সব ছেলেরাই চায় মেয়ের ও চাই সম… https://t.co/RPmFEBRhaW	Neutral
3973	এখন বাংলাদেশের এমন একটা সময় যাচ্ছে যখন অধিনায়ক হিসেবে সাকিব ছাড়া অন্য কাউকে বেছে নেয়া কঠিন	Positive
3974	@daffodils_15 হে হে ভালোই। আমিমি ত অধম কবিতা লিখার গুন নাই। বাট মাঝে মধ্য কিছু লিখতাম যা মনে চাইত। অইসব দেখলে হাসি যে নিঝে কি সব লিখছিὠ1লাম।	Neutral
3975	অ্যামাজন বনে আগুন লাগার ঘটনা এ বছরে অন্তত ৮০ শতাংশের বেশি বেড়ে গিয়েছে	Negative
3976	এক লাইনের একটা টুইট ৷ তবুও আবালে ভরা টুইটারে এটাও একটা দামি টুইট ৷ এটা মেয়ের টুইট বলে ১৪৩ লাইক,, ২ রিটুইট আর ৩৬ টা… https://t.co/VnEKPkueKF	Neutral
3977	আল্লাহ আইয়ুব (আ) কে দু হাত ভরে স্বাস্থ্য, সম্পদ ও সন্তান দিয়েছিলেন, এবং এগুলো ফিরিয়ে নেবার মাধ্যমে তিনি তাঁকে... http://t.co/F6AHNgn08F	Positive
3978	দেশ কোন দিকে যাচ্ছে?এটাই কি ডিজিটাল বাংলাদেশ ।। ছি ছি ছি এইডা কি দেখলাম ?? দেশ কোন দিকে যাচ্ছে??? মানুষ এত খারাপ হ… https://t.co/TxCzrFRUah	Negative
3979	কেটেছে সব হতাশা আলোর ই ভরসা নবজাগরনের ই আশা উঠরে উঠরে হৃদয়ে ডানা ভরে জয়ের ই সুতীব্র নেশা আজ পথ চলা পথে ছুটে চলা… https://t.co/loKho3wK6X	Positive
3980	@shahanaz_rumy জীবন কিন্তু নাটক চেয়ে ও কম নয়	Neutral
3981	নায়ক ও আরেক নায়িকার দেখা মিললো - http:/t.co/fMy2TH2MSA @ http:/t.co/T0q6cdtRPC	Neutral
3982	আল্লাহর ৯৯ টি নাম বাংলা অর্থ সহ আমাদের অনেকের জানা নাই । (একবার পড়ুন) একে আসমাউল হুসনা ও বলা হয় । ১.ইয়া আল্লাহ ২… https://t.co/1f8TeJllOk	Neutral
3983	ধর্ষণের চেয়েও জঘন্য বাল্য বিবাহ : ভারতের আদালত: সমাজে বাল্য বিবাহের অভিশাপ ধর্ষণের চেয়েও ভয়াবহ। একটি মামলার প্...	Negative
3984	আলোতে আমার ঘুম হয় না, ঘুম ধরতে ধরতে আলো এসে যায়। রাত কে দিন বানিয়ে জাগা আর আলোকে অন্ধকার বানিয়ে ঘুমাতে যাওয়া এক অনন্য জঘন্য অভ্যাস।	Neutral
3985	যারা বলছেন, ভোট দিয়া লাভ কি? আমার ভোট কি আদৌ গণনা হবে কিনা? বিএনপি কি ভোট ছিনতাই ঠেকাতে পারবে ? তাদের বলছি, আম্লীগ… https://t.co/AIxidcDpzK	Neutral
3986	কিছু স্মৃতি এই ভাবে চোখের সামনে এলে এক দিকে যেমন ভাল লাগে আর অন্য দিখে খুব খারাপ ও লাগে । যায় দিন আসলেই ভাল যায়... https://t.co/zBYxkeh0gX	Neutral
3987	একটা মেয়ে খারাপ বা ভাল হওয়ার সিংহভাগ শিক্ষা পায় তার মায়ের কাছ থেকে। প্রত্যেক পরিবারের মা তার মেয়েকে নিজের মত করে গড়ে তুলতে চায়।	Neutral
3988	আমার তরফ থেকে সবাই কে ঈদের অগ্রীম শুভেচ্ছা রইল l সবাই খুব খুব মজা করো আর মনে যদি এই হতভাগা বন্ধুটি থাকে তাহলে আমাদের বাড়িতে এসো ὤFὤFὤF	Positive
3989	রাজনীতি রাজার নীতি।। সে নীতি হয়তো নাই কিন্তু রক্তে এখন ও মিশে আছে সেই নীতি গুলো। আর..... আর সে জন্য ই চুপ করে আছি… https://t.co/yW6n2PRiNa	Neutral
3990	খারাপ পথে চলতে যেই বাধা দেবে সে যত কাছের মানুষ ই হোক না কেন তার কাছে খারাপ হয়ে যাবে। প্লিজ ফিরে এসো ওপথ থেকে। একবা… https://t.co/kwpPcAAEql	Neutral
3991	☆ ✓Like ✓ Comment ✓ Share ☆হে হে হে সুরাইয়া... বিধি নিষেধ যা আছে তুলে নাও ....ও ও হো সুরাইয়া.... অভিমানের দরজা... http://t.co/dxwyYzjmWL	Negative
3992	@light_0n আয়নাবাজি ছবি তে আমি কোন থ্রিল বা মজা যাই হোক কিছুই পাই নি। এর থেকে জলন্ত জলিল এর খোজ দ্যা সার্চ ইঞ্জিন ই ভাল লাগছে।	Negative
3993	বালিশের পর ৩৭ লাখ টাকার পর্দা নিয়ে আলোচনা	Positive
3994	RT @TeamTigersBD: আমি খুব খুশি একটা বিশেষ কারণে। এমন দলে খেলতে চেয়েছি, যে দলে বিদেশি ও স্থানীয় তারকা তুলনামূলক কম। রংপুর ঢাকা কুমিল্লা ও…	Neutral
3995	ভাল সময়ের একটা খারাপ দিক হল, সেটা এক সময় শেষ হয়ে যায় ! আবার খারাপ সময়ের একটা ভাল দিক হল, সেটাও এক সময় শেষ হয়ে যায় !! #প্রতীক্ষা	Neutral
3996	#সাকিব রে , সাকিব রে , তুই #অপরাধী রে ! তোরে দেয়া কেপ্টেন্সি , দে ফিরাইয়া দে !! ডেথ ওভারে বোলিং করতে, কে তোরে দি… https://t.co/qoqezeiws8	Negative
3997	৭ ব্যাংক কর্মকর্তার বিরুদ্ধে মামলাঅনুমোদন করেছে দুদক: ঢাকা: ৯০ লাখ টাকা আত্মসাতের অভিযোগে সোনালী ও প্রাইম ব্য... http://t.co/upXmXzrgqG	Negative
3998	প্রিয় টিমের খেলা। তাই ঘুমাতেও পারবো না।জেগে থাকতেও পারছি না।অনেক ঘুম আসতেছে।কি যে করি	Positive
3999	খুব খারাপ একটা সময় পার করছি আমি যে মানুষ গুলোর পাসে সব সময় আমি থাকি তারা কোথায় যেন হারিয়ে গেল মনে হয় আমার পাসে তো কেউ নাই	Negative
4000	@Mr_Saif1981 5/10 ὠ2ὠ2 20 টাকার জায়গা তে 70/80 টাকা চায়, না দিলে এক কথায় জাবে না ὠ2 এমন টা ঈদে না সব সময় ই ক… https://t.co/RH0DLjE72g	Neutral
4001	অামি এখন নষ্ট রে মেয়ে তোর অভাবে By Arman Alif | | অপরাধী । Lyrical Video by MD ALIF HOSSAIN Raj তুমি অায়না দে… https://t.co/wajHQeJRp9	Neutral
4002	বকুল কথার দর্শকদের কাছে পরাস্ত হয়ে ফিরে এলাম ὢ5ὢ5 নারী শক্তির জয় হল সিরিয়ালের জয় হল রাশিয়া ম্যাচ জয়ের অগ্রীম অভিনন্দন ᾑ7ᾑ7 ἟7἟8 বনাম ἟8἞6	Neutral
4003	একদিন আমিও হবো সেই লেভেলের মানুষ তখন বন্ধু-বান্ধব মহিলা পুরুষ নির্বিশেষে কারোর টেক্সট ইনবক্সে আসলে দেখমু না সীন ও করমু নাহ খালি মজা লমুὠ2ὠEὄF	Neutral
4004	RT @surjo___: ২৯ অক্টোবর মুখে পোড়া মবিল, কালো রং, আলকাতরা ও পচা সবজি মেখে শ্রমিক ধর্মঘটের নামে সাধারণ মানুষের হয়রানি, নারী নির্যাতন ও শি…	Neutral
4005	@MdHalimkhan5 সুখ যদি বিক্রি করি তো কোন কৃতজ্ঞতা প্রকাশ করবেন নাহ তবে দুঃখ কষ্ট বিক্রি করলে দোষের শেষ থাকবে নাহ ὡE মানুষ এমনি হয়	Negative
4006	RT @MahbubublMi: সামনে আসছে শুভ দিন ধানের শীষের ভোট দিন। তানভীর আহমেদ রবিন ভাইয়ের সালাম নিন ধানের শীষে ভোট দিন। ঢাকা ৪ আসনের তানভীর আ…	Neutral
4007	RT @sohakwueb: তোর মাকে চুধি তোর বোনকে চুধি তোর হিজলার গুষ্টি চুধি-- তোকে পাইলে তোর পুটকির ভিতরে বাঁশ ঢুকিয়ে ঢাকা মিরপুর 10 নম্বর মো…	Negative
4008	RT @RathinHalder13: মহান ভারতের জনগণের প্রতি, যারা আমার tweet দেখেন সবাই কে কাতর আবেদন চপ্পল পরা ফেক জনদরদী এবং চা ওয়ালা রুপে এসে মহারাজা…	Neutral
4009	ὊC মহান আল্লাহ বলেন, ὍD তোমরা ভয় কর সেই দিন কে, যে দিন কেউ কারো উপকারে আসবে না। --- Ὅ6 সূরা বাকারা : ৪৮	Neutral
4010	ভাল ও খারাপ উভয়ের সাথেই মেশা দরকার। খারাপটা শিখে পরিহার করার জন্য আর ভালোটা অনুসরণ করার জন্য।	Positive
4011	জানো মাঝে মাঝে যখন আমার মন খারাপ হয় তোমার জন্য ,, তখন আমি একা একা ভাবি কেন তোমাকে এত ভালবাসতে গেলাম ,,আসলে তুমি যত… https://t.co/hfzOU2rpna	Neutral
4012	RT @BprdTapan: আমি বঙালি হৈছো কাৰণে কি আমি অবৈধ নেকি?আমি তো কেতিয়াও সত্ৰ বেদখল কৰা নাই ,কেতিয়াও আমি অভয়াৰণ্য বেদখল কৰা নাই ,আমি তো কেতি…	Neutral
4013	পুলিশের অতিরিক্ত উপমহাপরিদর্শক (অতিরিক্ত ডিআইজি) পদমর্যাদার আট কর্মকর্তা পদোন্নতি পেলেন...	Positive
4014	প্রসঙ্গঃ খারাপ ছবি আদান প্রদান। বিগত ১ বছরে CRAF এ যত অভিযোগ এসেছে তার ৬৫% এর বেশি হল খারাপ ছবি আদান প্রদান এবং... https://t.co/SyBiDm5viJ	Neutral
4015	দাবা খেলাই বাইরের দর্শক হয়ে যখন দেখি কেউ ভুল চাল দেই তখন সেই ভুল চাল দেখে সহজে মেনে নেয়া যায় না। খেলার নিয়মের... https://t.co/lVnOvUsADv	Neutral
4016	Ὁ9ὉAὉ9ὉAὉ9ὉAὉ9ভালোবাসা পাপ নয় ☔ নয় কোনো ভুল ἴ0 ভালোবাসা সবার জীবনে একাটা নদীর কুল। ὠD ভালোবাসা মনের কথা ὉA সুখের কথা নয় ὒ5.… https://t.co/eI4yD99nYR	Positive
4017	সেনাবাহিনীর ওপর হামলা ও কাঠ পাচারের ঘটনা : ১২ মামলার আসামি হয়েও মানিকছড়ির ইউপি চেয়ারম্যান � http:/t.co/YIdWbGDwln	Negative
4018	লাক্স ক্যাফে লাইভে আজকের অতিথি পলাশ উপস্থাপক: মৌসুমী মৌ (Mousumi Mou)	Positive
4019	বাংলাদেশ ৪৩ রানে অল আউট। এর থেকে আমরা কি শিখতে পারি, আসুন দেখে নিই। ১. ৪৩ এর ৪+৩ করলে ৭ হয়। অর্থাৎ ব্রাজিল ৭ আপ… https://t.co/WEA2wx9hLR	Neutral
4020	হরিপুরে দেশিও অস্ত্রসহ চুরির সরঞ্জাম উদ্ধার - Abnews	Neutral
4021	ফেসবুকে সোনা লেখলে আর আগের মত লাল হয় না। আমরা অলরেডি জানি, লোহা গরম হইলে লাল হয়। তো নতুন করে কী শিখলাম? সোনার গর… https://t.co/yqDaDDwj78	Neutral
4022	ইউ এস বাংলা বা নভো এয়ারেও তো এত ভাল সার্ভিস পাওয়া যায় না ! ধন্যবাদ বাংলাদেশ রেলওয়ে । — traveling to Tangail fr… https://t.co/5oankiJ2kr	Positive
4023	আমার জীবন টাই গেলো ভুলে ভুলে...।আর কতো ভুল করবো জানি না......। আমার মন কে বলি ভুল করিস না তবু ও করে কি করা যাই ???	Negative
4024	মোটামুটি ৭০% এর মত শেষ করলাম !! :) সম্পর্ন পেইড থিম কেউ আবার Null ভার্সন ভেবে ভুল কইরেন না ! : ) :P ;)… https://t.co/i44JYDxDv6	Neutral
