id	text	label
1614	সোনার বাংলা	Positive
1615	ছাগলের ছাগলামি	Negative
1616	তোরা সবাই বাল ফেলা	Negative
1617	শমী কাওয়া ফাজলামি চুদাও?? বাল উঠেনি এখনো?	Negative
1618	আপনার সুন্দর মন্তব্যটির জন্য আন্তরিক ধন্যবাদ :D অনেকেই আপনার সাথে একমত।	Positive
1619	Sakib তোর থেকে ভাল খেলা খেলে মাইয়ারা বুজসোস	Negative
1620	সালমান তোরে এই মাদারচোতের সাথে দেইখা ভাল্লাগলোনা।	Negative
1621	প্রতিটা মুহূর্তে প্রেমে পড়েই গেছি আমি।অসাধারণ একটা নাটক দেখলাম। আর নিশো ভাই তো	Positive
1622	গত রমজানের মত নুসরাত পাদিয়া এবারও,,,,এসব শুরু করল।	Neutral
1623	সুন্দর নাটক সুন্দর অভিনয়।শেষ দৃশ্যটা এমন হবে ভাবতেই পারিনাই,অসাধারন।	Positive
1624	হাইরে কুওা লিগ মিথ্যা বলে দেশের মানুষ কে আর কত ভোকা বানাইতে ছায় কুওা লিগ।জুতা মার তাদের মুকে।	Negative
1625	রুবেল একটা ছক্কা কম খাইলে জিতে যেতাম	Neutral
1626	passport & visa লাগবে???	Neutral
1627	সুলতানা কামাল তর মাং ফাইরা লবন লাগামু।খানকির জি	Negative
1628	একদম সঠিক বলছেন স্যাটেলাইট এর নামে আরো কত টাকা যে সরকার মেরে দিবে তা সাধারন মানুষ কিভাবে জানবে। যতটুকু খরচ হয়েছে তার তিনগুন বলে বাকি দুইগুন পকেট এ যাবে। মানুষ লে বেকা বানানোর ধান্দা, বাস্তবে কত টাকা খরচ হয়েছে তা সাধারন মানুসকে বলে না	Negative
1629	ভাত পায়না চা খায়	Negative
1630	গনজাগরণ মন্চ জাসদ,বাসদের গোস্টী।রাশিয়ার দালাল।	Negative
1631	আপনাদের খবর প্রকাশে তারিখ না থাকায় কত দিন আগের খবর তা বুঝা যাচ্ছে না। আশা করছি পরবর্তীতে তারিখ সহ বিস্তারিত সংক্ষিপ্ত পুংতি সংযুক্ত করবেন। ধন্যবাদ	Negative
1632	ওই শালীর মাগি ভাংচুর করলাম কবে???	Negative
1633	আচ্ছা আপনারা নাস্তিক আনেন তিন- চারজন আর মাওলানা আনেন একজন কেন? জবাব চাই।	Negative
1634	ইমরান অার কুকুরের মধ্যে কোন পার্থক্য অাছে কিনা সেটা অামার সন্দেহ হচ্ছে	Negative
1635	তিনটি কুতা চিলাচিলি করে বেসি। একটু থামান পিলিচ।এখানে টকসো হয়।রামরাম পুজো হয়না।তোর মায়রে চুদা তুই জরমো নিছোচ।মাদার চোদ।রাম চোদ রাম কম কর।তুই মরলে মনদিরে তোরে পোরানো হবে।মোললা দিয়ে জানাজা হবেনা	Negative
1636	বড় মাপের তিন নাস্তিক	Negative
1637	জুতা মারার দরকার ইমরান	Negative
1638	তুমি ফিরে আসবে আবার আমার জীবনে এই বিশ্বাস যেদিন ভেঙ্গে গেছে, সেদিন থেকে হয়তো নিজেকে পুনরায় সাজাতে অনেক চেষ্টা করছি বাঁচার চেষ্টা করছি জানি না কতটা পেরেছি তবে জীবনের কাছে হার মানিনি তবু ও মাঝে মাঝে তোমার নিষ্পাপ মুখটির পিছনে লুকিয়ে থাকা ছবিটার কথা মনে হলেই আমার সবকিছু এলোমেলো হয়ে যায়, বুকের মাঝে জমে থাকা কষ্টগুলো অশ্রু হয়ে দু’চোখ বেয়ে নেমে আসে বুঝে উঠতে পারি না এই অশ্রু গুলো কিসের? তোমার মিথ্যা ভালোবাসার নাকি অভিনয়ের? না আমার স্বপ্নগুলো হারানোর? শুধু বলবো তুমি আমার পৃথিবীটা চিনতে ভুল কোন একদিন তুমি যাকে ভালোবাসবে সে তোমার কষ্টটা অনুভব করবে না সেও তোমার পৃথিবীটা চিনতে ভুল করবে । আর তখন হয়তো বুঝতে পারবে ক্ষত বিক্ষত হৃদয়ের বেদনাগুলো কষ্টের চিৎকার করে কান্নার শব্ধ গুলো, বুঝতে পারবে সবকিছু থাকার পরও কি জেন একটা নেই, অদ্ভূত শূণ্যতায় প্রতিক্ষীত মানুষের ফিরে আসার অপেক্ষা করবে সে দিন হয়তো আমি এই পৃথিবী ছেরে অনেক দূরে চলে যাবো :	Negative
1639	আশরাফুলকে আবার দেখতে চাই	Neutral
1640	md bilal তোমায় মায়রে কি ধর্ষন করছে নাকি	Negative
1641	মাহবুদুর রহমান ভাই এক জন সাহস বীর পরুষ,,, তাকে হাজার সেলাম,	Positive
1642	বিদেশে থেকে অনেক কিছু বলা যায় দেশে বলে নাবুজে কথা বলেছি। চাচা বাচাও।	Neutral
1643	শালা জারজ তুইকি জানিস তর বাবা কে,,, তর মা ও জানেনা তুই কি করে জানবি ?? আর তুই বড় বড় কথা বলিস।।।	Negative
1644	শুনে ছিলাম army রাস্তায় অধ উলঙ্গ মহিলাদের ধরে কালি মাখিয়ে দিতো ছেলেদের বড়ো চুল কেটে দিতো ।তারা আজ কোথায় গেছে।কেমপে বসে থাকলে দেশে সুশাসন আসবে কি করে ।রাস্তা গলি সব জায়গায় টহল দিতে হবে।	Negative
1645	পাঠির পাঠির ঘরে পাঠি তরে পেটে ধরছে কোন বেটি	Negative
1646	এই ন্যান্সি না রে ভাউ আপনে বুঝতে ভুল করসেন আমি সাব্রিনা ন্যান্সির কথা কইসি।লাগলে ইউটিউবে সার্চ দেন । :)	Neutral
1647	ইসলামী বক্তিত	Neutral
1648	জীননটা শেষকরে দিছে ৭ সৃজনশীল এ,,	Negative
1649	হিন্দুদের দালাল	Negative
1650	ঠিক বলেছে এরশাদ	Positive
1651	এই ছেলে পাগল। বিদেশে ঐ দেশের ভাষায় কথা না বলে ওখানকার লোকদের সহিত ও বাংলায় কথায় বলতে হবে পাগলামি ছাড়া আর কি ? বাংলাদেশের রাষ্টীয় ভাষা বাংলা তাই বলে ইউরোপের দেশগুলির রাষ্ট্র ভাষা কি বাংলা হতে হবে । এই সব কি ? মুসলমানরা অসভ্য অন্ধবিশ্বাসী । মোল্লারা জানে না মানুষ মরে গেলে সব শেষ ,হৃদপিন্ড বন্ধ হয়ে যাই ,রক্ত উৎপন্ন হয় না, রক্ত চলাচল হয় না আর তাই লাশের কোন অনুভূতি থাকে না । তাই কোন লাশকে কবরে দাফন করার পরে সাওয়াল জবাব হয়, লাশ কথা বলে এইসব মিথ্যা কথা, জাল কথা । ভয় ভীতি প্রদর্শন কি সন্ত্রাস বা terrorism নয় ? ইসলাম যে বলে লাশ দাফন করার পরে সাওয়াল জবাবে ফেল করলে ভয়ংকর আজাব হবে কবরে ,ইহা কি মিথ্যা ভয় ভীতি প্রদর্শন নয় ? তাই ইসলাম সন্ত্রাস বা terrorism . প্রমানিত। আরেকটি প্রমান দেখুন , মরা মানুষের রক্ত হয় না তাই রক্ত চলাচল করেন বলে পচে গলে নিশ্চহ্ন হয়ে যাই কিছুই থাকে না তাই আল্লাহ যে বলে হাশর হবে , সেইদিন হাড , আংগুলের অগ্রভাগ পর্যন্ত জোগাড় করে আবার মানুষ বানিয়ে মানুষের হৃদপিন্ড লাগিয়ে , চালু করে , জীবিত করে কবর থেকে তুলে আমলনামা হাতে দিয়ে বিচার করবে , হয় জান্নাত দিবে নয়তো জাহান্নমের আগুনে জালাবে ? এইসব কি ? যদি জাহান্নামের আগুনে জলায় মৃত মানুষকে হাড ,টার জোগাড করে আবার মানুষ করে দোজকের আগুনে জালালে সে তো পুডে আবার ছাই হয়ে যাবে ? যেই লাউ সেই কদু নয় কি ? এই যে মিথ্যা জাহান্নামের আগুনের ভয়ংকর ভয় ভীতি প্রদর্শন সন্ত্রাস বা terrorism নয় ? ইসলাম হলো সন্ত্রাস বা terrorism । ভয়ংকর ভয় ভীতি প্রদর্শন করে ঈমান বা বিশ্বাস অর্জনই ইসলাম। মিথ্যা বলবেন না ? কুরআন যে মিথ্যা শুধু সুরা ইনফিতরের (৮২) ১,২,৩,,৪,৫ আয়াত গুলি পড়েন । ১) আকাশ ভেঙ্গে যাবে। আকাশ কি ভাংগার জিনিস ভেঙ্গে যাবে ? আল্লাহ কিছুই জানে না ,সৃষ্টি কর্তা নয় । তাই কুরানে মিথ্যা কথা বলেছে। আকাশ মহাশুন্য যাতে গ্যাস থাকে যাহা ভাংগার জিনিস নয়। ২) তারা গুলি মাটিতে পরবে । তারা কি জমিনে পরতে পারে ? আল্লাহ সৃষ্টি কর্তা নয় তাই তারা কি জিনিস জানে না ।তারা সূর্যের ছেয়ে বড আলো যাহা জমিনে পরতে পারে না তাই আল্লাহ কুরানে তারা গুলি পরার মিথ্যা গল্প বলেছে। কুরআনে আল্লাহ মিথ্যা কথা বলে নাই ? তাই কুরআন মিথ্যা গ্রন্থ । আল্লাহ একজন বিশ্ব প্রতারক।অনেক অনেক প্রমান কুরআনের আছে । বলব। আস্তে।তাই মোল্লারা ও সন্ত্রাসী হয়েছে শহীদ হয়ে চিরকাল ৪০ টি হুরপরীর সহিত সেক্স করার জন্য ।ছি: হে চরিত্রহীন অন্ধবিশ্বাসী মোল্লাগন ও তাদের সন্ত্রসী অনুসারীরা তোমরা মানুষ নও । তোমরা খুনি ।নিজের বিচার নিজে করো আগে , কুরআন মিথ্যা নয় কি?	Neutral
1652	মদ কেনার টাকা নাই। তাই নুসরাত পাদিয়ার 'পটাকা' গান শুনে মাতলামি শুরু করছি! :)	Negative
1653	স্যার,একদম সঠিক কথা বলছেন।	Positive
1654	সুলতানা কামালের বোদা মদেদ কছু ডলে দিতে হবে	Negative
1655	এতো সুন্দর হয় কিভাবে একটা গান ? যতবার শুনেছি এক জীবনে তত কদম হাটলে চাঁদে চলে যেতাম শিওর । দ্যাট সং মেক মি আ গ্রেট ফ্যান অব অর্ণব সিন্স টু থাউজেন্ড সেভেন । পুরনো হবে না রুদ্র মুহাম্মদ শহীদুল্লার ভালো আছি ভালো থেকোর মতই :) আর ডিজলাইক দেয়া পাবলিকগুলোকে দয়া করে কেউ প্রান গোপাল দত্তের কাছে পাঠিয়ে দিয়েন	Positive
1656	বান্নাহ ভাই বেষ্ট	Positive
1657	তুই তুকারি টা সংলাপে অতিরিক্ত হয়ে গেছে	Negative
1658	নাটকের নামে বানান টা ঠিক করা দরকার। SCIENCE.	Negative
1659	ইমরান এ শালা তো পাকা নাস্তিক	Negative
1660	সায়েন্স বানান ঠিক করেন	Negative
1661	মাহমুদুর রহমান!! টিউলিপের পা ধোয়ার যোগ্যতা নেই তোমার।	Negative
1662	আল্লাহ তার সাথে আছে ভাই	Neutral
1663	আমি গোল্ডেন পাইনাই ২ নাম্বার এর কারনে।তাও ইঞ্জিনিয়ারিং পড়ি।অনেক গোল্ডেন পাব্লিক চান্সই পায়নাই।	Positive
1664	কর্মকর্তাগুলানরা সকাল-বিকাল থাপড়ান উচিৎ, এরা বলতেছে অনুমতি নাই তাহলে তার তদারকি এরা কেন করতেছে না? আরেকটা ইস্যু হল বিদেশীরা মদ বা অ্যালকোহলকে খারাপ কিছু মনে করে না- বাইরের দেশে বাঙ্গালী মুসলিমরা যে রকম হালাল মাংস খুঁজে এবং সেটা খাওয়া তাদের অধিকার মনে করে বিদেশীদের জন্যও অ্যাালকোহল অনেক একই রকম। দেশে ভিনদেশী নাগরিকরা থাকতে হলে তাদের জন্য সেই ধরনের ব্যবস্থাও থাকতে হবে, তবে সব কিছুই আইনানুযায়ী হতে হবে। বার বা বিদেশী রেস্তুরেন্ট সিস্টেমেটিক ভাবে গড়তে দিতে হবে যাতে লাভ বা ট্যাক্স সরকার পায়- দুর্নিতিগ্রস্থ কর্মচারিরা না।	Negative
1665	আরে পাগলের বাচ্চার,তারেক আসলে তোদের সবাইকে ভারতের নাগরিক বানাবো	Negative
1666	আশরাফুনকে দলে চাই বালো খেলবে দোয়া করি	Neutral
1667	তুই জারজ সন্তান	Negative
1668	কি দারুন তিনজন বনাম একজন। তিন শুয়োরের সাথে এক মুসলিমকে কামড়ানোর আয়োজন । উপস্থাপক আরেকটা কুত্তা	Negative
1669	shobe কুত্তার বাচ্চা তুর মা বোন তো সবাই হিন্দু খানকির পলা তুই ইস্লামের কি বুজছ আর সাথে যে ২ টা এরা তো মহিলা নামের হিজডা bt তুর মা লাগে তাইনা	Negative
1670	প্র‍্যাক্টিক্যাল শিক্ষায় জোর দেওয়া উচিৎ। সৃজনশীল ৫ টা এমসিকিয়ু ৫০ করা উচিৎ। ক্লাসে স্যার এসে চুল বুঝায়। প্রাইভেট গিয়ে বুঝে নিতে হয় মোটা টাকা দিয়ে। ব্যাবহারিক এর টাকা কোথায় জায়। ল্যাবের করুণ অবস্থা।	Negative
1671	"আজ বঙ্গবন্ধু শেখ মুজিবুর রহমান বেচে থাকলে এই গানের বিরুদ্ধে স্বাধীনতা যুদ্ধ ঘোষণা করতেন। তিনি বলতেন "" যার যা একাউন্ট আছে তাই নিয়ে পটাকা গানের মোকাবেলা করতে হবে, দেশকে পটাকা গান মুক্ত বাংলাদেশ হিসাবে গড়ে তুলবো ইনশাল্লাহ """	Neutral
1672	আমি মনে করি যে টাকা স্যাটেলায়ি তৈরি করছে টাকা গুলা নষ্ট বাংলাদেশের মানুষ যদি বিড়ি কিনে খেতো টাকা গুলো দিয়ে তাও কাছে আসতো	Negative
1673	Rubaiya Tabassum হুম তাই তো দেখছি	Neutral
1674	Rzaman really nice plase Rzaman এতে তোমার সমস্যা কি ভাই	Neutral
1675	এই খানিকটা বাংলাদেশের কলঙ্ক, খানকি সানি লিয়ন হইতে চায়, চুতিয়ার মায়রে বাপ।	Negative
1676	এই বুড়ির এত বয়স হল এখনো ভালো হলো না কিছু হইলে জামাত শিবিরের উপরে চাপাইবার চেষ্টা করে আল্লাহ পাক আপনাদের কে হেদায়েত দান করুক	Neutral
1677	দেখা যাক কি হয়	Neutral
1678	মামুবুল রা কোথায়/?	Negative
1679	বাপ‌ের ব‌েটা!	Positive
1680	asha's dream kitchen এত বড় বড় যে কথা বলছেন,এই আপনি ই bollywood er অরধনগ্ন মডেল দের গান শুনছেন।	Negative
1681	নওফেল একটা অশিক্ষিত ছাগল টকশোতে কেন ডাকা হয়	Negative
1682	ছাত্রলীগের সভাপতি just একটা মূর্খ।। He doesn't deserve chatro	Negative
1683	পটাকা এর মানে কি নুসরাত পাদিয়া??	Neutral
1684	চলে দেখার মতোই	Positive
1685	সৃষ্টিকর্তার আজাব এখনও পড়ে না কেন এই দেশে!!!!	Negative
1686	আপনেরা দেশের ভাইরাস।	Negative
1687	একজন শিক্ষিত মানুষ কখনো অন্ধ বিশ্বাসে বিশ্বাস রাখতে পারেনা।	Neutral
1688	ভাইয়া খুশি হুননি মনে হয়!	Negative
1689	হাসিনা তোরে পোদাতাম মাগি	Negative
1690	সেম্পল কিন্তু অসাধারণ	Positive
1691	আল্লাহ্ এই নাস্তিকদের উচিত শিক্ষা দিন, আমিন,,,,,,,, কারন সেই হল আওয়ামী লীগের পাচাটা গোলাম,,,,,,,	Neutral
1692	Lalchand Ali ইন্ডিয়ান ছাগল	Negative
1693	সেই কবে ছিল উচ্ছাস, কিছু শঙ্কায় ভরা চুম্বন ছিল প্রেমিকার ঘন নিশ্বাস, হাসিমুখে ফোয়ারা।	Neutral
1694	খানকির মতো কথা,,,ইমরান তুই তো একটা জারজ	Negative
1695	এত চাপ দেওয়া কি কারো উপর তো দেখেই	Positive
1696	ভাই আপনাদের পরামর্শ অনুযায়ি কোন সেট এ তো পছন্দ হয় না	Neutral
1697	হাসাইলিরে পাগলা মন্ত্রী কে যে তরে শিক্ষার মন্ত্রী বানাইলো বুঝলাম না মূর্খ মন্ত্রীরও তো এর যে বেশি বুদ্ধি আছে	Negative
1698	আশা করছি সবাই এই ভিডিওটি ফেইজবুকে শেয়ার করবেন। ও ফেজবুক ব্যাবহার করে চাঁদাবাজি করছে আমরা সেই ফেইজবুক ব্যাবহার করবো সত্য প্রকাশের জন্য।	Neutral
1699	যত শুনি ততো ভালো লাগে।	Positive
1700	বাংলাদেশ ন্যাশনাল ট্রিমের চেয়ে ভাল খেলতেছে টাইগাররা বাহিনী	Positive
1701	GPA এর ভিত্তিতে ভর্তি বন্ধ করতে হবে!	Neutral
1702	ইমরান ভাই আললাহ তুমাকে হেদায়াত দেন	Negative
1703	শান্ত-মারিয়ম ইউনিভার্সিটি এসে দেখে যাও পড়াশুনা কাকে বলে,আউল-পাউল ইউনিভার্সিটি সাথে সব ভাসিটির তুলনা করবেন না,সব প্রাইভেট ভার্সিটি এক পাল্লায় মাপবেন না!	Neutral
1704	মাল একখান,,,,	Positive
1705	তোমার কথা শুনে মনে হয় নীচ শেৃনীর ছাগল।	Negative
1706	ডিজিটাল দেশে সব হয়	Negative
1707	অমর গান,,অমরত্বের জন্য,,	Neutral
1708	মাহফুজুর রহমানের বংশধর।।।	Negative
1709	একজনের সাথে তিন জন এটা কি হলো	Neutral
1710	অনেক ভাল লাগছে,, নিশো ভাইয়ের পাগলামি টা ভাল,,, গল্পটাও ভাল	Positive
1711	তুমি একটা শাউয়া,তুমি সোনার গান গাও,পটাকা তোমার সোনায় দাও,পটাকার সাথে কোনো খেলা নাই,সোনা তোমার যাবে উড়ে,শাউয়া শাউয়া শাউয়াতুমি আসলে একটা শাউয়া।।।।সাইডে গিয়া মারা খাও,গান নষ্ট করা ছেড়ে দাও,নকল করতে না পারলে নকল কেনো করতে যাও?শাউয়া শাউয়া শাউয়াতুমি আসলেই একটা শাউয়া।।।।।	Negative
1712	যখন আমার ১৭ বছর তখন থেকে এখনও ভাবি কবে আমার আম্মু বলবে আমরা কোটিপতি , আমি শুধু তোকে শিখ্খা দেওয়ার জন্য এমন করছিলাম hahahahah	Positive
1713	আমি কোন দিনো এর সমর্থন করি না। যদি পায়ে বড় ধরনের আঘাত পায়।	Negative
1714	যারা আওয়ামীলীগকে ভোট দিবে তারা জাতীয় বেইমান,,, ছাএলীগ নব্য রাজাকার,,উন্নয়নের নামে ব্যাংক খালি করে বিদেশে টাকা পাচার,,এদেশে ফেরেশতাও পরপর তিনবার ক্ষমতায় যেতে পারবে না ,,জনগন মেনে নিবে না,,,,	Negative
1715	সুলতানা ও অপু তুদের কে কুততা দিয়ে চুদাতে হবে কারন তুরা মানুষ না।তুরা আজ থেকেকুততার সাথে ঘুমাবি।	Negative
1716	বিলাইয়ের বাচ্চা পাকিস্তানের দালালের দল	Negative
1717	এটা কেমন অালোচনা একটা গেস্টকে তুমি করে বলার সাহস পায় কীভাবে???বালের অনুষ্ঠান।	Negative
1718	অাপনি কথা বলতে গিয়ে কতটা ইংলিশ শব্দ বলেছেন লক্ষ্য করছেন? বাল পাকনামী কম করেন। এগুলো প্রতিবাদ না বন্ডামীর নতুন নাম।	Negative
1719	তিনটি কুতা চিলাচিলি করে বেসি। একটু থামান পিলিচ।এখানে টকসো হয়।রামরাম পুজো হয়না।তোর মায়রে চুদা তুই জরমো নিছোচ।মাদার চোদ।রাম চোদ রাম কম কর।তুই মরলে মনদিরে তোরে পোরানো হবে।মোললা দিয়ে জানাজা হবেনা	Negative
1720	CMV খারাপ	Negative
1721	তারাতারি আনুন ওকে	Neutral
1722	উন্নয়নে আওয়ামী লীগ – মোবাইল অ্যাপ || ইন্সটল করুন এবং শেয়ার করুন। ধন্যবাদ	Neutral
1723	Sakib LM10, ধন্যবাদ	Positive
1724	অনেক শক্তিশালী মোডারেটার হয়ে উঠছেন নবনীতা। নির্মোহ থাকুন যেমন্টা আছেন।	Positive
1725	কিশোরগঞ্জ বলে কথা,	Neutral
1726	ভাইয়া htc u ultra একটা review দেন দয়া করেন।	Neutral
1727	বাস্তব কথা বলেছেন	Neutral
1728	jahid hasan অনেক হল শিক্ষিত মূর্খ আর কে লেখাপড়া না করেও এ শিক্ষিত মূর্খদের চেয়েও ভালো।আর আসিফ সাহেব হলেন সেই কাতারে। তই আপনার চুলকায় কেন। যারা সর্বোচ্চ ত‍্যাগ শিকার করে এ দেশ দিয়ে গেছেন তাদের পিছনে লাগলো কেন। নকল করে পাস করা কুশিক্ষায় ছাত্ররা। যারা শিক্ষকের গায়ে হাত তুলতে পিছপা হয়না। এদের থেকে ক্ষেতে-খামারে যারা কাজ করে তারা অনেক ভালো।	Neutral
1729	এরক তিন নাস্তিক কে দুতা মারার দরখার	Negative
1730	ধন্যবাদ ভাইয়া	Positive
1731	লমপোট গুলির মুখে সাধুর বানী। এই মাগীর ছেলে দের কেও জুতা পিটা করা দরকার।	Negative
1732	সবার আগে ভি ভি আই পি কমাতে হবে ভি আই পিরা হুট করে যেখান সেখানে গাড়ী ডুকিয়ে রাস্তা জ্যাম করে ফেলে	Negative
1733	Md didar তুই বজন্মার বাচ্চা।	Negative
1734	আরো ভালো হবে আশা করেছিলাম	Neutral
1735	Litu Khan তোর তো বাচ্চা হবে হবে হবে না	Negative
1736	ঝুম আমার ভালবাসা , আমার সবকিছু, আমি তোমাকে ভালবাসি	Positive
1737	খুবই ভাল হয়েছে ।	Positive
1738	বাংলার শাকিব কী বাংলার অপূর্ব হিরো	Neutral
1739	কিভাবে কথা এড়িয়ে গেল।,,, শালা চোরের দল। হেডার লীগ, কুত্তা লীগ, ভোঁদার লীগ ছাত্রলীগ। দেশটারে ধ্বংস করে দিছে। তোগোরে ভোট চোদামু দেখিস এবার।	Negative
1740	আমার চুলের ভিডিও হইছে।	Neutral
1741	ইমরান মারে চুদি জারজ মাদারচুদ শালিগো হাসি জেন রেনডি মাগিগো মত	Negative
1742	Foyej Ahmed আচারে ডাল মিশাইচ কেন? আমি কি বুঝি না বুঝি তোকে বলতে হবে না। তাছাড়া রিয়ালিটি বললে তুই বিরোধিতা করবি। নিজেই তো সত্য হতে অনেক দুরে। তাছাড়া ইংলিশ চুদাইছ না। বানান ভুল গুলা একই কম করিস প্লিজ। আমাকে বলছিস সিরিয়াস ইস্যু নিয়ে কথা বলতে অথব তুই নিজেও তোর ইস্যু বাদ দিয়ে ওই মহিলা না তোর মা এই নিয়া পড়ছস। ভুদাই কোথা কার।	Negative
1743	পুলিশ ভাইয়ের নতূন দান্দা হবে ভালই	Negative
1744	ধন্যবাদ স্যার	Positive
1745	ধন্যবাদ ও শুভেচ্ছা।	Positive
1746	খালেদা জিয়া কেন এতিমের টাকাগুলো দিয়ে এতিমখানা না বানিয়ে ব্যাংকে ফেলে রেখে সুদ বাড়িয়েছে তার কোন জবাব কি আছে? ব্যাংকের লুটেরা বাচ্চু, তানভীররা হচ্ছে বেনামী চোর ছ্যাঁছড়, তাদের লুটপাটের সাথে কি খালেদার এসব জোচ্চরি মেলানো উচিত? তাহলে যে উভয়ই একই গোত্রের হয়ে গেল! আসলে মাছের পঁচন হয় মাথা থেকে তেমনি বিএনপি নামক পঁচা, দুষিত, দুর্গন্ধময় দলটির মাথা খালেদা তারেকের পঁচনেই পুরো দলটি পঁচে আছে আগে থেকেই। শুধু কি এতিমের টাকা? খালেদা এর আগে কালো টাকা সাদা করেনি? কোকোর পাচার করা ১১ কোটি টাকা সিঙ্গাপুর থেকে আনা হয়নি? যে মামলায় তারেক জিয়া খালাস পায় সেই একই মামলায় তারেকের ঘনিষ্ট ব্যবসায়িক বন্ধু গিয়াসুদ্দিন মামুন কেন দণ্ডিত হলো? তার মানে মামুনের কাঁধে বন্দুক রেখে অপকর্ম করে তারেক বন্ধুকে ফাঁসিয়েছে!! আসলে বিএনপিওয়ালাদের ন্যুনতম লজ্জাবোধ নাই, তাই দুর্নীতিবাজ শীর্ষ নেতৃত্বের পক্ষে নিয়মিত গলাবাজি করে চলেছে।	Negative
1747	বালের ফুল	Negative
1748	নাটকের পরিচালক কাহিনীকারদের মাথায় গ্রেট প্রব্লেম।।। বড় ছেলে হিট হয়েছে বলে সব কিছুই ঐ ধাচের করা লাগবে	Negative
1749	ওটা নো বল শ্রীলঙ্কা নো বল দেয় নাই।। শ্রীলঙ্কা চুর চুর চুর চুর আই সি সি চুর বি সি সি চুর আমাগো লুঙ্গি খুইলা গেল	Negative
1750	Md Mosarof Hossain কমার্স মুড়ি খায় না, মানে হল, কমার্স ছাড়া সাইন্স/আর্টস	Negative
1751	Md Jahidsany আর লাখ লাখ মেম্বার দের ব্যান দিসে গ্রুপ থেকে। ব্যান দেওয়া মানেই ভয় পাইসে আর নিজের দোষ শিকার করসে। নাহলে সরাসরি পোস্ট দিয়া অশিকার করতো মিথ্যা হলে	Negative
1752	আমার চ্যানেলটি ঘুরে আসার দাওয়াত রইলো। ;-) ক্রিকেটারদের জীবনের গল্প নিয়ে ভিডিও তৈরি করি। ভালো লাগলে সাবস্ক্রাইব করবেন। :-)	Neutral
1753	বাহ!! এরা তো দেখছি ভালই খেলে।	Positive
1754	আরে ভাই সায়েন্স আর আর্টস এর ছেলে মেয়েরা প্রেম করলেই হবে আমাদের কাছে আসতে হবে টাকা ছাড়া সবকিছুই অচল। আমাদের(Commerce) খেলা টাকা নিয়ে, এ খেলায় তাদের অংশগ্রহন করতে হবেই।	Neutral
1755	জাফর নাস্তিক মাদারচুদকে আগুনে পুরে মারার দরকার,	Negative
1756	এই নিউজ গুলো আপনাদের কাছে কিভাবে আসলো	Neutral
1757	কুত্তার বাচ্ছা তোরে জুতা মারি	Negative
1758	এমরান তোরে পাইলে জুতা মারবো	Negative
1759	পালতু বিড়িও	Negative
1760	পুরো কৃতিত্ব মুশিকে দিলি?? লিটন যদি ওই স্টার্ট না করতো তবে,মুশির বাপও জয় আনতে পারতো না	Negative
1761	ইমরান এইচ সরকার কুকুরের চোদার মানুষ, তার জন্মের কোন ঠিক নেই, কুতার বাচ্চা তরে গরুর মত জবাই দিমু, ইসলাম নিয়ে বিরধীতা করে, তর শরীলের মাংস, কুকুর আর শিহাল দিয়ে কাবাব বানিয়ে খায়াব। তুই একটা জারক জারক জারক, তুই একটা কুকিরের চেয়ে জারক।	Negative
1762	ছাত্রলীগ মানে কত্তা লীগ	Negative
1763	ভাই মনে করেন আমি ফেইস লক দিলাম।তারপর হটাৎ একদিন উস্টা খেয়ে পরে একটা চোখ কানা হয়ে গেল।তখন আমার ১ লক্ষ টাকার X আই মিন iPhone X এর কি হবে??	Negative
1764	মতিয়া চৌধুরি মুক্তি যুদ্ধা করিনি?	Neutral
1765	এই হিন্দুর সালার বউকে যদি ছাত্রলীগের পোলাপাইনরা,তারই সামনে ধর্ষন করত,তা হলে ভালো ছিলো	Negative
1766	তিন পাগল কে জুতা দিয়ে পিটা দরকার	Negative
1767	নুসরাত ফারিয়ার দালাল রা সক্রিয় হয়েছে।এরাই ফেক একাউন্ট খুলে ১৬ হাজার লাইক দিয়েছে। কিন্তু সত্যের জয় হবেই।আনলাইক কখনোই লাইক এর কাছে পরাজিত হবে না।এত আনলাইক দেখে যারা ইচ্ছে মত গান বানিয়ে লেংটা নাচ দেখিয়ে আমাদের দেশের মানুষ কে কষ্ট দেয়,সংগীত কে নিচে নামায়,সংগীত শিল্পী দের যুগের পর যুগ সাধনা কে অস্বীকার করার সুযোগ দেয়,একরাতের ভিতর সংগীত শিল্পি বনে যায়,তাদের জন্য এটা মহা শিক্ষা।তারা যেন ভবিষ্যতে এমন করার দুঃসাহস ও না দেখায়,সেটাই হউক আমাদের সকল প্রতিবাত ও ডিসলাইকের মূল লক্ষ্য।ধন্যবাদ।	Negative
1768	নাটকের গল্প ভাল।	Positive
1769	বাংলাদেশ কি হইলু	Neutral
1770	অামার শৈশব।।	Neutral
1771	এটা হলে ওনেক ভালো হবে।	Positive
1772	জানি ভাল হবে, আগে লাইক দিলাম All The Best Talash	Positive
1773	বাজে	Negative
1774	নওফেলকে ডাকেন কেন আপনারা????? ও বললো হেফাজত ধ্বংস করেছে!!!! কি ধংস করেছে????? তাকে বলে যেতে হবে!!!!! বেয়াদব কথাকার!!!!	Negative
1775	ধন্যবাদ আপনাকে সুপার ।	Positive
